"","para.name","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","close","nonclose","vector","intermediate","para.type","n.modes","n.Primates","n.Carnivores","n.Ungulates","host.orders"
"1993","Salmonella enterica",13,156.333333333333,155.771617948718,4.28268199859126,522.5,0.131159722996046,0.521978021978022,1000,1,1,0,0,"Bacteria",2,4,7,2,"Mixed"
"1994","Salmonella enterica",13,156.333333333333,155.771617948718,4.28268199859126,522.5,0.131159722996046,0.521978021978022,1000,1,1,0,0,"Bacteria",2,4,7,2,"Mixed"
"1995","Salmonella enterica",13,156.333333333333,155.771617948718,4.28268199859126,522.5,0.131159722996046,0.521978021978022,1000,1,1,0,0,"Bacteria",2,4,7,2,"Mixed"
"1996","Salmonella enterica",13,156.333333333333,155.771617948718,4.28268199859126,522.5,0.131159722996046,0.521978021978022,1000,1,1,0,0,"Bacteria",2,4,7,2,"Mixed"
"1997","Sandnema digitatum",3,17.2,96.8434,61.9024665872642,162.5,-1.28659493540094,0.162337662337662,1000,0,0,1,0,"Helminth",1,3,0,0,"Primate"
"2001","Sarcocystis arieticanis",3,131.666666666667,137.701333333333,30.4631001344764,378.5,-0.198097588230588,0.378121878121878,1000,0,1,0,1,"Protozoa",1,0,0,1,"Ungulate"
"2006","Sarcocystis cornagliai",2,30,86.6474,69.9294146713404,259.5,-0.810065410474774,0.259240759240759,1000,0,1,0,1,"Protozoa",1,0,0,2,"Ungulate"
"2014","Sarcocystis grueneri",2,25.6,81.7534,70.7403051959717,264.5,-0.793796405662067,0.264235764235764,1000,0,1,0,1,"Protozoa",1,0,0,2,"Ungulate"
"2025","Sarcocystis neurona",7,85.9333333333333,117.689742857143,20.8915441938147,84,-1.52006042393035,0.0839160839160839,1000,0,1,0,1,"Protozoa",1,0,7,0,"Carnivore"
"2026","Sarcocystis neurona",7,85.9333333333333,117.689742857143,20.8915441938147,84,-1.52006042393035,0.0839160839160839,1000,0,1,0,1,"Protozoa",1,0,7,0,"Carnivore"
"2031","Sarcocystis silva",2,25.6,78.2058,70.7233610637967,280,-0.74382494282966,0.27972027972028,1000,0,1,0,1,"Protozoa",1,0,0,2,"Ungulate"
"2036","Sarcoptes scabiei",22,133.881385281385,141.044063203463,5.92359542833108,124.5,-1.20917743433669,0.124375624375624,1000,1,1,0,0,"Arthropod",2,3,10,9,"Mixed"
"2037","Sarcoptes scabiei",22,133.881385281385,141.044063203463,5.92359542833108,124.5,-1.20917743433669,0.124375624375624,1000,1,1,0,0,"Arthropod",2,3,10,9,"Mixed"
"2038","Sarcoptes scabiei",22,133.881385281385,141.044063203463,5.92359542833108,124.5,-1.20917743433669,0.124375624375624,1000,1,1,0,0,"Arthropod",2,3,10,9,"Mixed"
"2039","Sarcoptes scabiei",22,133.881385281385,141.044063203463,5.92359542833108,124.5,-1.20917743433669,0.124375624375624,1000,1,1,0,0,"Arthropod",2,3,10,9,"Mixed"
"2040","Sarcoptes scabiei",22,133.881385281385,141.044063203463,5.92359542833108,124.5,-1.20917743433669,0.124375624375624,1000,1,1,0,0,"Arthropod",2,3,10,9,"Mixed"
"2041","Sarcoptes scabiei",22,133.881385281385,141.044063203463,5.92359542833108,124.5,-1.20917743433669,0.124375624375624,1000,1,1,0,0,"Arthropod",2,3,10,9,"Mixed"
"2042","Sarcoptes scabiei",22,133.881385281385,141.044063203463,5.92359542833108,124.5,-1.20917743433669,0.124375624375624,1000,1,1,0,0,"Arthropod",2,3,10,9,"Mixed"
"2052","Serratia liquefaciens",3,60.1333333333333,107.449866666667,41.9969660892126,180.5,-1.12666551276158,0.18031968031968,1000,1,1,0,0,"Bacteria",2,0,3,0,"Carnivore"
"2054","Setaria africana",3,34,90.4220666666667,52.416298220679,177,-1.07642219275239,0.176823176823177,1000,0,0,1,0,"Helminth",1,0,0,3,"Ungulate"
"2055","Setaria africana",3,34,90.4220666666667,52.416298220679,177,-1.07642219275239,0.176823176823177,1000,0,0,1,0,"Helminth",1,0,0,3,"Ungulate"
"2056","Setaria africana",3,34,90.4220666666667,52.416298220679,177,-1.07642219275239,0.176823176823177,1000,0,0,1,0,"Helminth",1,0,0,3,"Ungulate"
"2057","Setaria bicoronata",2,43.6,91.1416,63.6061016381731,276,-0.747437726500566,0.275724275724276,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"2061","Setaria cornuta",2,43.6,93.061,64.1661007658054,280.5,-0.770827577329713,0.28021978021978,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"2062","Setaria equina",3,3.66666666666667,88.2500666666667,65.1087155315404,173,-1.29911025443323,0.172827172827173,1000,0,0,1,0,"Helminth",1,0,0,3,"Ungulate"
"2063","Setaria equina",3,3.66666666666667,88.2500666666667,65.1087155315404,173,-1.29911025443323,0.172827172827173,1000,0,0,1,0,"Helminth",1,0,0,3,"Ungulate"
"2064","Setaria labiatopapillosa",2,53,95.8718,60.1142289752209,330.5,-0.713172251076726,0.33016983016983,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"2065","Setaria scalprum",2,15.4,81.1134,75.9939962622568,243.5,-0.864718309762546,0.243256743256743,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"2066","Setaria yehi",4,26.4333333333333,87.0746666666667,46.1801099404242,126.5,-1.31314831020466,0.126373626373626,1000,0,0,1,0,"Helminth",1,0,0,4,"Ungulate"
"2068","Shigella flexneri",2,70.6,116.7308,59.2484794207723,305.5,-0.778598884747525,0.305194805194805,1000,1,1,1,0,"Bacteria",3,2,0,0,"Primate"
"2070","Simplexvirus Bovine alphaherpesvirus 2",11,62.2981818181818,101.082938181818,21.3849049789671,42,-1.81365109649927,0.041958041958042,1000,1,0,0,0,"Virus",1,0,0,11,"Ungulate"
"2071","Simplexvirus Bovine alphaherpesvirus 2",11,62.2981818181818,101.082938181818,21.3849049789671,42,-1.81365109649927,0.041958041958042,1000,1,0,0,0,"Virus",1,0,0,11,"Ungulate"
"2072","Simplexvirus Human alphaherpesvirus 1",2,70.6,119.7814,60.0019140005027,293.5,-0.819663852716231,0.293206793206793,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"2073","Simplexvirus Human alphaherpesvirus 1",2,70.6,119.7814,60.0019140005027,293.5,-0.819663852716231,0.293206793206793,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"2074","Simplexvirus Human alphaherpesvirus 1",2,70.6,119.7814,60.0019140005027,293.5,-0.819663852716231,0.293206793206793,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"2075","Simplexvirus Human alphaherpesvirus 1",2,70.6,119.7814,60.0019140005027,293.5,-0.819663852716231,0.293206793206793,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"2076","Simplexvirus Human alphaherpesvirus 2",2,192.4,175.3954,36.4639201995111,726.5,0.466340423820585,0.725774225774226,1000,1,0,0,0,"Virus",1,1,1,0,"Mixed"
"2077","Simplexvirus Human alphaherpesvirus 2",2,192.4,175.3954,36.4639201995111,726.5,0.466340423820585,0.725774225774226,1000,1,0,0,0,"Virus",1,1,1,0,"Mixed"
"2079","Skrjabinema ovis",4,39.7,90.7204,42.8717975075479,145,-1.19006906559067,0.144855144855145,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"2080","Skrjabinema parva",2,53.4,98.4112,61.3903113274797,340.5,-0.733197128776442,0.34015984015984,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2084","Solenopotes burmeisteri",2,25.6,85.14,71.857528376534,251.5,-0.828584023764496,0.251248751248751,1000,1,0,0,0,"Arthropod",1,0,0,2,"Ungulate"
"2090","Spiculopteragia asymmetrica",4,42.7666666666667,90.3012,42.4160413734292,175.5,-1.12067349507798,0.175324675324675,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"2091","Spiculopteragia asymmetrica",4,42.7666666666667,90.3012,42.4160413734292,175.5,-1.12067349507798,0.175324675324675,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"2092","Spiculopteragia asymmetrica",4,42.7666666666667,90.3012,42.4160413734292,175.5,-1.12067349507798,0.175324675324675,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"2093","Spiculopteragia boehmi",4,42.7666666666667,89.3248333333333,42.3531280319764,168.5,-1.09928519639719,0.168331668331668,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"2096","Spiculopteragia mathevossiani",5,46.98,95.86286,37.0613744172298,142,-1.31897051225587,0.141858141858142,1000,0,1,0,0,"Helminth",1,0,0,5,"Ungulate"
"2097","Spiculopteragia mathevossiani",5,46.98,95.86286,37.0613744172298,142,-1.31897051225587,0.141858141858142,1000,0,1,0,0,"Helminth",1,0,0,5,"Ungulate"
"2098","Spiculopteragia mathevossiani",5,46.98,95.86286,37.0613744172298,142,-1.31897051225587,0.141858141858142,1000,0,1,0,0,"Helminth",1,0,0,5,"Ungulate"
"2099","Spiculopteragia mathevossiani",5,46.98,95.86286,37.0613744172298,142,-1.31897051225587,0.141858141858142,1000,0,1,0,0,"Helminth",1,0,0,5,"Ungulate"
"2104","Spilopsyllus cuniculi",4,95.9333333333333,124.400033333333,26.6811867584041,189,-1.0669203082218,0.188811188811189,1000,1,1,0,0,"Arthropod",2,0,4,0,"Carnivore"
"2105","Spilopsyllus cuniculi",4,95.9333333333333,124.400033333333,26.6811867584041,189,-1.0669203082218,0.188811188811189,1000,1,1,0,0,"Arthropod",2,0,4,0,"Carnivore"
"2119","Spumavirus Simian foamy virus",10,50.4711111111111,108.399995555556,26.058096619506,25,-2.22306660729323,0.024975024975025,1000,1,0,0,0,"Virus",1,10,0,0,"Primate"
"2120","Spumavirus Simian foamy virus",10,50.4711111111111,108.399995555556,26.058096619506,25,-2.22306660729323,0.024975024975025,1000,1,0,0,0,"Virus",1,10,0,0,"Primate"
"2121","Spumavirus Simian foamy virus",10,50.4711111111111,108.399995555556,26.058096619506,25,-2.22306660729323,0.024975024975025,1000,1,0,0,0,"Virus",1,10,0,0,"Primate"
"2122","Spumavirus Simian foamy virus",10,50.4711111111111,108.399995555556,26.058096619506,25,-2.22306660729323,0.024975024975025,1000,1,0,0,0,"Virus",1,10,0,0,"Primate"
"2123","Spumavirus Simian foamy virus",10,50.4711111111111,108.399995555556,26.058096619506,25,-2.22306660729323,0.024975024975025,1000,1,0,0,0,"Virus",1,10,0,0,"Primate"
"2124","Spumavirus Simian foamy virus",10,50.4711111111111,108.399995555556,26.058096619506,25,-2.22306660729323,0.024975024975025,1000,1,0,0,0,"Virus",1,10,0,0,"Primate"
"2125","Spumavirus Simian foamy virus",10,50.4711111111111,108.399995555556,26.058096619506,25,-2.22306660729323,0.024975024975025,1000,1,0,0,0,"Virus",1,10,0,0,"Primate"
"2126","Staphylococcus albus",2,170.8,156.9162,40.0325370365354,509.5,0.346812893405408,0.508991008991009,1000,1,1,0,0,"Bacteria",2,0,1,1,"Mixed"
"2127","Staphylococcus aureus",23,144.344664031621,150.003706719368,3.88894012410263,85,-1.45516323398084,0.0849150849150849,1000,1,1,0,0,"Bacteria",2,11,8,4,"Mixed"
"2128","Staphylococcus aureus",23,144.344664031621,150.003706719368,3.88894012410263,85,-1.45516323398084,0.0849150849150849,1000,1,1,0,0,"Bacteria",2,11,8,4,"Mixed"
"2131","Staphylococcus epidermidis",5,122.02,134.45316,17.0560241901674,247.5,-0.728960035549643,0.247252747252747,1000,1,1,0,0,"Bacteria",2,0,3,2,"Mixed"
"2132","Staphylococcus hyicus",2,53,95.6236,60.3367095685666,333.5,-0.706428976733684,0.333166833166833,1000,1,0,0,0,"Bacteria",1,0,0,2,"Ungulate"
"2133","Staphylococcus intermedius",2,64.2,106.211,53.5401851923434,292,-0.784662956414425,0.291708291708292,1000,1,0,0,0,"Bacteria",1,0,2,0,"Carnivore"
"2145","Streptococcus canis",2,93,121.2408,42.4280274449906,316,-0.665616614786421,0.315684315684316,1000,1,0,0,0,"Bacteria",1,0,2,0,"Carnivore"
"2146","Streptococcus dysgalactiae",4,103.7,125.4089,25.0076473168796,202,-0.868090457487657,0.201798201798202,1000,1,0,0,0,"Bacteria",1,0,3,1,"Mixed"
"2147","Streptococcus dysgalactiae",4,103.7,125.4089,25.0076473168796,202,-0.868090457487657,0.201798201798202,1000,1,0,0,0,"Bacteria",1,0,3,1,"Mixed"
"2148","Streptococcus dysgalactiae",4,103.7,125.4089,25.0076473168796,202,-0.868090457487657,0.201798201798202,1000,1,0,0,0,"Bacteria",1,0,3,1,"Mixed"
"2149","Streptococcus equi",6,110.8,133.58564,19.3417357879081,136,-1.17805559179673,0.135864135864136,1000,1,0,0,0,"Bacteria",1,0,5,1,"Mixed"
"2150","Streptococcus equi",6,110.8,133.58564,19.3417357879081,136,-1.17805559179673,0.135864135864136,1000,1,0,0,0,"Bacteria",1,0,5,1,"Mixed"
"2151","Streptococcus equi",6,110.8,133.58564,19.3417357879081,136,-1.17805559179673,0.135864135864136,1000,1,0,0,0,"Bacteria",1,0,5,1,"Mixed"
"2152","Streptococcus equi",6,110.8,133.58564,19.3417357879081,136,-1.17805559179673,0.135864135864136,1000,1,0,0,0,"Bacteria",1,0,5,1,"Mixed"
"2153","Streptococcus equi",6,110.8,133.58564,19.3417357879081,136,-1.17805559179673,0.135864135864136,1000,1,0,0,0,"Bacteria",1,0,5,1,"Mixed"
"2154","Streptococcus equinus",2,170.8,158.8042,39.507323510597,542.5,0.30363484372163,0.541958041958042,1000,1,0,0,0,"Bacteria",1,0,1,1,"Mixed"
"2155","Streptococcus equinus",2,170.8,158.8042,39.507323510597,542.5,0.30363484372163,0.541958041958042,1000,1,0,0,0,"Bacteria",1,0,1,1,"Mixed"
"2157","Streptococcus phocae",2,93,125.2268,44.7508543015742,293,-0.720138207481469,0.292707292707293,1000,1,0,0,0,"Bacteria",1,0,2,0,"Carnivore"
"2158","Streptococcus pneumoniae",2,23,91.0622,79.0664737953985,271,-0.860822504569074,0.270729270729271,1000,1,0,0,0,"Bacteria",1,2,0,0,"Primate"
"2165","Streptococcus viridans",3,60.1333333333333,106.001533333333,41.9343855366837,188.5,-1.09380880184533,0.188311688311688,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"2166","Streptococcus viridans",3,60.1333333333333,106.001533333333,41.9343855366837,188.5,-1.09380880184533,0.188311688311688,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"2176","Strongyloides fuelleborni",23,51.9778656126482,109.271799209486,16.1154920341826,1.5,-3.55520845874961,0.0014985014985015,1000,0,1,0,0,"Helminth",1,23,0,0,"Primate"
"2177","Strongyloides fuelleborni",23,51.9778656126482,109.271799209486,16.1154920341826,1.5,-3.55520845874961,0.0014985014985015,1000,0,1,0,0,"Helminth",1,23,0,0,"Primate"
"2178","Strongyloides lutrae",2,12.2,81.0598,77.0748760652943,257.5,-0.89341434609204,0.257242757242757,1000,1,1,0,0,"Helminth",2,0,2,0,"Carnivore"
"2179","Strongyloides martis",6,31.4533333333333,91.4630133333333,35.4384954309797,71,-1.69334728436413,0.0709290709290709,1000,1,1,0,0,"Helminth",2,0,6,0,"Carnivore"
"2180","Strongyloides mustelorum",3,20.6666666666667,85.9525333333333,55.5077071647935,177,-1.17615859132577,0.176823176823177,1000,1,1,0,0,"Helminth",2,0,3,0,"Carnivore"
"2181","Strongyloides mustelorum",3,20.6666666666667,85.9525333333333,55.5077071647935,177,-1.17615859132577,0.176823176823177,1000,1,1,0,0,"Helminth",2,0,3,0,"Carnivore"
"2182","Strongyloides papillosus",6,89.12,117.07168,24.9331455606261,153.5,-1.12106512722329,0.153346653346653,1000,1,1,0,0,"Helminth",2,0,1,5,"Mixed"
"2185","Strongyloides stercoralis",7,144.257142857143,149.801447619048,8.91369284946684,265.5,-0.621998632389086,0.265234765234765,1000,1,1,0,0,"Helminth",2,3,4,0,"Mixed"
"2186","Strongyloides stercoralis",7,144.257142857143,149.801447619048,8.91369284946684,265.5,-0.621998632389086,0.265234765234765,1000,1,1,0,0,"Helminth",2,3,4,0,"Mixed"
"2188","Strongylus asini",2,3.4,84.374,85.4846863221454,256,-0.947233984047773,0.255744255744256,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2189","Strongylus edentatus",4,14.0333333333333,93.5244666666667,52.2635234124521,125.5,-1.5209677446736,0.125374625374625,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"2190","Strongylus equinus",3,17.5333333333333,95.4371333333333,60.0964465912698,176.5,-1.29631291729846,0.176323676323676,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2191","Strongylus vulgaris",3,17.5333333333333,99.1639333333333,59.5279131582308,163,-1.37129954115842,0.162837162837163,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2195","Taenia crassiceps",5,11.54,80.41646,44.6513701999068,101.5,-1.54253855350096,0.101398601398601,1000,0,1,0,1,"Helminth",1,0,5,0,"Carnivore"
"2196","Taenia crassiceps",5,11.54,80.41646,44.6513701999068,101.5,-1.54253855350096,0.101398601398601,1000,0,1,0,1,"Helminth",1,0,5,0,"Carnivore"
"2197","Taenia crocutae",2,192.4,176.1574,36.471446250891,691,0.445351135468153,0.69030969030969,1000,0,1,0,1,"Helminth",1,1,0,1,"Mixed"
"2199","Taenia hydatigena",25,121.010666666667,133.301306666667,7.20012827690077,35,-1.70700292096607,0.034965034965035,1000,0,1,0,1,"Helminth",1,1,9,15,"Mixed"
"2200","Taenia hydatigena",25,121.010666666667,133.301306666667,7.20012827690077,35,-1.70700292096607,0.034965034965035,1000,0,1,0,1,"Helminth",1,1,9,15,"Mixed"
"2201","Taenia hydatigena",25,121.010666666667,133.301306666667,7.20012827690077,35,-1.70700292096607,0.034965034965035,1000,0,1,0,1,"Helminth",1,1,9,15,"Mixed"
"2202","Taenia krabbei",4,90.5333333333333,118.837733333333,30.3281754035378,214.5,-0.933270782808066,0.214285714285714,1000,0,1,0,1,"Helminth",1,0,3,1,"Mixed"
"2203","Taenia krabbei",4,90.5333333333333,118.837733333333,30.3281754035378,214.5,-0.933270782808066,0.214285714285714,1000,0,1,0,1,"Helminth",1,0,3,1,"Mixed"
"2204","Taenia laticollis",3,87.8666666666667,120.039533333333,35.0850003234514,219,-0.916997758873093,0.218781218781219,1000,0,1,0,1,"Helminth",1,0,3,0,"Carnivore"
"2207","Taenia martis",4,30.2666666666667,90.7375333333333,44.3001619264163,126,-1.36502586078828,0.125874125874126,1000,0,1,0,1,"Helminth",1,0,4,0,"Carnivore"
"2208","Taenia multiceps",6,95.0133333333333,121.89244,23.5090022859185,151,-1.14335378166034,0.150849150849151,1000,0,1,0,1,"Helminth",1,0,5,1,"Mixed"
"2209","Taenia multiceps",6,95.0133333333333,121.89244,23.5090022859185,151,-1.14335378166034,0.150849150849151,1000,0,1,0,1,"Helminth",1,0,5,1,"Mixed"
"2210","Taenia omissa",4,136.5,141.516166666667,18.879182920407,375,-0.265698292548697,0.374625374625375,1000,0,1,0,1,"Helminth",1,0,2,2,"Mixed"
"2211","Taenia ovis",6,121.146666666667,132.906226666667,16.4815367181682,274,-0.713499002009748,0.273726273726274,1000,0,1,0,1,"Helminth",1,0,4,2,"Mixed"
"2212","Taenia ovis",6,121.146666666667,132.906226666667,16.4815367181682,274,-0.713499002009748,0.273726273726274,1000,0,1,0,1,"Helminth",1,0,4,2,"Mixed"
"2213","Taenia ovis",6,121.146666666667,132.906226666667,16.4815367181682,274,-0.713499002009748,0.273726273726274,1000,0,1,0,1,"Helminth",1,0,4,2,"Mixed"
"2214","Taenia ovis",6,121.146666666667,132.906226666667,16.4815367181682,274,-0.713499002009748,0.273726273726274,1000,0,1,0,1,"Helminth",1,0,4,2,"Mixed"
"2217","Taenia pisiformis",10,79.2088888888889,115.339853333333,18.453120301106,23.5,-1.95798671741597,0.0234765234765235,1000,0,1,0,1,"Helminth",1,0,10,0,"Carnivore"
"2218","Taenia polyacantha",5,58.48,103.91566,34.4988423992935,140.5,-1.31701984298843,0.14035964035964,1000,0,1,0,1,"Helminth",1,0,5,0,"Carnivore"
"2219","Taenia regis",4,136.4,142.173233333333,20.4213352493859,317,-0.282705967206867,0.316683316683317,1000,0,1,0,1,"Helminth",1,0,1,3,"Mixed"
"2220","Taenia regis",4,136.4,142.173233333333,20.4213352493859,317,-0.282705967206867,0.316683316683317,1000,0,1,0,1,"Helminth",1,0,1,3,"Mixed"
"2221","Taenia rileyi",4,74.5333333333333,115.4057,32.9294529046691,146,-1.24121001296293,0.145854145854146,1000,0,1,0,1,"Helminth",1,0,4,0,"Carnivore"
"2223","Taenia serialis",5,119.58,135.8106,20.9053523624309,251.5,-0.776384904622227,0.251248751248751,1000,0,1,0,1,"Helminth",1,1,4,0,"Mixed"
"2224","Taenia serialis",5,119.58,135.8106,20.9053523624309,251.5,-0.776384904622227,0.251248751248751,1000,0,1,0,1,"Helminth",1,1,4,0,"Mixed"
"2225","Taenia serialis",5,119.58,135.8106,20.9053523624309,251.5,-0.776384904622227,0.251248751248751,1000,0,1,0,1,"Helminth",1,1,4,0,"Mixed"
"2226","Taenia solium",2,131.2,141.6072,35.8884662554722,369,-0.289987315866782,0.368631368631369,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2231","Teladorsagia boreoarcticus",2,53.4,97.9114,61.2258075450994,345,-0.727003885856672,0.344655344655345,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2232","Teladorsagia circumcincta",17,43.9632352941177,93.5310352941176,19.23255864059,5.5,-2.57728578533425,0.00549450549450549,1000,0,1,0,0,"Helminth",1,0,0,17,"Ungulate"
"2233","Teladorsagia circumcincta",17,43.9632352941177,93.5310352941176,19.23255864059,5.5,-2.57728578533425,0.00549450549450549,1000,0,1,0,0,"Helminth",1,0,0,17,"Ungulate"
"2234","Teladorsagia circumcincta",17,43.9632352941177,93.5310352941176,19.23255864059,5.5,-2.57728578533425,0.00549450549450549,1000,0,1,0,0,"Helminth",1,0,0,17,"Ungulate"
"2235","Teladorsagia davtiani",3,46.3333333333333,92.8352,49.6508288079552,236,-0.936577853443929,0.235764235764236,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2236","Teladorsagia davtiani",3,46.3333333333333,92.8352,49.6508288079552,236,-0.936577853443929,0.235764235764236,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2237","Teladorsagia hamata",3,35.7333333333333,89.6830666666667,52.1727592934928,175.5,-1.03405942227139,0.175324675324675,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2238","Teladorsagia hamata",3,35.7333333333333,89.6830666666667,52.1727592934928,175.5,-1.03405942227139,0.175324675324675,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2241","Tetrapetalonema parvum",2,36,102.2128,72.4049699664038,248.5,-0.914478661212387,0.248251748251748,1000,0,0,1,0,"Helminth",1,2,0,0,"Primate"
"2246","Theileria cervi",6,29.1066666666667,85.1395333333333,37.7566180929153,75.5,-1.48405417372857,0.0754245754245754,1000,0,0,1,0,"Protozoa",1,0,0,6,"Ungulate"
"2250","Thelazia californiensis",2,8,78.0776,80.3910172462937,253.5,-0.871709332714419,0.253246753246753,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"2251","Thelazia callipaeda",4,103.7,126.674,25.4143312371629,217,-0.903978144677897,0.216783216783217,1000,0,0,1,0,"Helminth",1,0,4,0,"Carnivore"
"2256","Toxascaris leonina",15,97.8876190476191,125.041641904762,12.1134123927686,13.5,-2.24164933684196,0.0134865134865135,1000,0,1,0,0,"Helminth",1,0,14,1,"Mixed"
"2257","Toxascaris leonina",15,97.8876190476191,125.041641904762,12.1134123927686,13.5,-2.24164933684196,0.0134865134865135,1000,0,1,0,0,"Helminth",1,0,14,1,"Mixed"
"2258","Toxascaris leonina",15,97.8876190476191,125.041641904762,12.1134123927686,13.5,-2.24164933684196,0.0134865134865135,1000,0,1,0,0,"Helminth",1,0,14,1,"Mixed"
"2259","Toxascaris leonina",15,97.8876190476191,125.041641904762,12.1134123927686,13.5,-2.24164933684196,0.0134865134865135,1000,0,1,0,0,"Helminth",1,0,14,1,"Mixed"
"2260","Toxocara canis",9,58.4,104.875933333333,24.5740067420028,45,-1.89126396119584,0.044955044955045,1000,1,0,0,0,"Helminth",1,0,9,0,"Carnivore"
"2261","Toxocara canis",9,58.4,104.875933333333,24.5740067420028,45,-1.89126396119584,0.044955044955045,1000,1,0,0,0,"Helminth",1,0,9,0,"Carnivore"
"2262","Toxocara canis",9,58.4,104.875933333333,24.5740067420028,45,-1.89126396119584,0.044955044955045,1000,1,0,0,0,"Helminth",1,0,9,0,"Carnivore"
"2263","Toxocara cati",11,58.84,106.465272727273,21.3424023880493,18.5,-2.231486027737,0.0184815184815185,1000,1,0,0,0,"Helminth",1,0,11,0,"Carnivore"
"2265","Toxocara mystax",3,28.0666666666667,89.9314666666667,52.918476562324,195.5,-1.1690585976552,0.195304695304695,1000,1,0,0,0,"Helminth",1,0,3,0,"Carnivore"
"2266","Toxocara mystax",3,28.0666666666667,89.9314666666667,52.918476562324,195.5,-1.1690585976552,0.195304695304695,1000,1,0,0,0,"Helminth",1,0,3,0,"Carnivore"
"2269","Toxoplasma gondii",81,133.71475308642,141.595423148148,2.69260938493673,4,-2.9267780561916,0.003996003996004,1000,1,1,0,1,"Protozoa",2,3,50,28,"Mixed"
"2270","Toxoplasma gondii",81,133.71475308642,141.595423148148,2.69260938493673,4,-2.9267780561916,0.003996003996004,1000,1,1,0,1,"Protozoa",2,3,50,28,"Mixed"
"2271","Toxoplasma gondii",81,133.71475308642,141.595423148148,2.69260938493673,4,-2.9267780561916,0.003996003996004,1000,1,1,0,1,"Protozoa",2,3,50,28,"Mixed"
"2272","Toxoplasma gondii",81,133.71475308642,141.595423148148,2.69260938493673,4,-2.9267780561916,0.003996003996004,1000,1,1,0,1,"Protozoa",2,3,50,28,"Mixed"
"2273","Toxoplasma gondii",81,133.71475308642,141.595423148148,2.69260938493673,4,-2.9267780561916,0.003996003996004,1000,1,1,0,1,"Protozoa",2,3,50,28,"Mixed"
"2274","Toxoplasma gondii",81,133.71475308642,141.595423148148,2.69260938493673,4,-2.9267780561916,0.003996003996004,1000,1,1,0,1,"Protozoa",2,3,50,28,"Mixed"
"2275","Treponema pallidum",5,52.64,107.13366,37.2786670150479,127,-1.46179207475426,0.126873126873127,1000,1,0,0,0,"Bacteria",1,5,0,0,"Primate"
"2276","Treponema pallidum",5,52.64,107.13366,37.2786670150479,127,-1.46179207475426,0.126873126873127,1000,1,0,0,0,"Bacteria",1,5,0,0,"Primate"
"2277","Treponema pallidum",5,52.64,107.13366,37.2786670150479,127,-1.46179207475426,0.126873126873127,1000,1,0,0,0,"Bacteria",1,5,0,0,"Primate"
"2278","Treponema pallidum",5,52.64,107.13366,37.2786670150479,127,-1.46179207475426,0.126873126873127,1000,1,0,0,0,"Bacteria",1,5,0,0,"Primate"
"2279","Trichinella britovi",14,111.16043956044,132.353714285714,11.2926902460857,32.5,-1.87672505518521,0.0324675324675325,1000,0,1,0,0,"Helminth",1,0,13,1,"Mixed"
"2280","Trichinella murrelli",2,111.8,131.1246,37.2624438887812,360.5,-0.518607959737664,0.36013986013986,1000,0,1,0,0,"Helminth",1,0,2,0,"Carnivore"
"2281","Trichinella nativa",6,128.466666666667,140.515293333333,15.7303142078221,221,-0.765949523161803,0.220779220779221,1000,0,1,0,0,"Helminth",1,0,5,1,"Mixed"
"2282","Trichinella nelsoni",5,83.3,118.9871,27.2362132114598,115.5,-1.31028126865244,0.115384615384615,1000,0,1,0,0,"Helminth",1,0,5,0,"Carnivore"
